id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,payment_type,trip_duration,pickup_neighborhood,dropoff_neighborhood
558,1,2016-01-01 01:25:08,2016-01-01 01:26:34,1,0.4,-73.9360733032,40.8460731506,-73.9321289062,40.8477745056,2,86.0,S,S
559,2,2016-01-01 01:25:10,2016-01-01 01:39:52,2,2.49,-73.9877319336,40.7107315063,-74.0101165771,40.7305908203,2,882.0,AC,AB
560,2,2016-01-01 01:25:23,2016-01-01 01:40:33,1,2.68,-73.9271621704,40.7646827698,-73.9247665405,40.7365150452,1,910.0,W,L
561,2,2016-01-01 01:25:24,2016-01-01 01:34:05,3,1.68,-73.9850082397,40.7415657043,-74.0020599365,40.7263717651,1,521.0,R,AB
562,2,2016-01-01 01:25:28,2016-01-01 01:30:51,1,0.89,-73.9560699463,40.7797584534,-73.9503326416,40.7714691162,1,323.0,C,AM
563,2,2016-01-01 01:25:45,2016-01-01 01:28:50,2,0.58,-73.9894561768,40.7230224609,-73.9870986938,40.7291488647,2,185.0,AC,H
564,1,2016-01-01 01:25:48,2016-01-01 01:34:13,2,0.5,-73.9770889282,40.7521438599,-73.9727172852,40.7491035461,2,505.0,AD,AD
565,1,2016-01-01 01:25:54,2016-01-01 01:27:18,1,0.2,-73.9929046631,40.7370147705,-73.9963989258,40.7365188599,1,84.0,AP,AP
566,2,2016-01-01 01:26:00,2016-01-01 01:33:20,1,1.31,-73.9810791016,40.7823562622,-73.9879150391,40.7648506165,1,440.0,I,AR
567,2,2016-01-01 01:26:01,2016-01-01 02:14:30,1,7.0,-74.0020904541,40.7456054688,-73.9338989258,40.8018913269,2,2909.0,AG,J
568,1,2016-01-01 01:26:15,2016-01-01 01:37:09,1,2.9,-73.9712371826,40.7929801941,-73.9431991577,40.8275985718,1,654.0,U,AL
569,1,2016-01-01 01:26:17,2016-01-01 01:46:56,1,4.4,-73.9800415039,40.7347793579,-73.9841842651,40.7780685425,1,1239.0,AT,AV
570,1,2016-01-01 01:26:55,2016-01-01 01:46:45,1,4.9,-73.8915557861,40.7467155457,-73.8629684448,40.6936073303,2,1190.0,AJ,B
571,2,2016-01-01 01:27:01,2016-01-01 01:36:58,4,2.98,-73.9491043091,40.7768936157,-73.9619598389,40.8054122925,2,597.0,AM,AH
572,1,2016-01-01 01:27:31,2016-01-01 01:31:49,2,0.7,-74.0006484985,40.7372932434,-74.0053634644,40.727432251,2,258.0,Q,AB
573,2,2016-01-01 01:27:34,2016-01-01 01:35:30,1,1.91,-73.8982696533,40.7496032715,-73.9253082275,40.7474441528,1,476.0,AJ,L
574,1,2016-01-01 01:27:39,2016-01-01 01:35:44,1,2.1,-73.9927597046,40.7186470032,-73.9543609619,40.7079925537,1,485.0,AC,Z
575,2,2016-01-01 01:27:48,2016-01-01 01:46:08,3,3.51,-73.9640960693,40.7678451538,-73.9964599609,40.7259483337,1,1100.0,AK,X
576,1,2016-01-01 01:27:50,2016-01-01 01:46:59,1,3.6,-73.9861068726,40.7673225403,-73.9809570312,40.7297782898,1,1149.0,AR,AT
577,2,2016-01-01 01:27:51,2016-01-01 01:51:22,5,5.95,-73.9797897339,40.7552604675,-73.8848495483,40.7518005371,2,1411.0,AD,AJ
578,1,2016-01-01 01:27:52,2016-01-01 01:36:56,1,1.3,-73.980682373,40.737953186,-73.9936981201,40.7458152771,2,544.0,Y,D
580,1,2016-01-01 01:28:06,2016-01-01 01:42:50,1,3.0,-73.9794692993,40.7399215698,-74.0075912476,40.7047348022,1,884.0,Y,AU
581,1,2016-01-01 01:28:19,2016-01-01 01:40:57,1,1.9,-73.9840011597,40.7293014526,-73.9711151123,40.7513160706,1,758.0,AT,AD
582,1,2016-01-01 01:28:20,2016-01-01 01:33:14,1,1.5,-73.9592666626,40.7667541504,-73.9496459961,40.784488678,1,294.0,K,C
583,2,2016-01-01 01:28:24,2016-01-01 01:31:52,1,1.11,-73.8643341064,40.7703666687,-73.86693573,40.7687072754,2,208.0,F,F
584,2,2016-01-01 01:28:29,2016-01-01 01:39:28,6,2.08,-73.9467544556,40.7723960876,-73.9692459106,40.7601661682,2,659.0,AM,N
585,1,2016-01-01 01:28:37,2016-01-01 01:46:09,2,2.4,-73.9868545532,40.7511138916,-73.9789657593,40.7773666382,1,1052.0,AO,AV
586,2,2016-01-01 01:28:39,2016-01-01 01:40:18,1,0.94,-73.998298645,40.7508201599,-74.0076217651,40.7408332825,1,699.0,AG,Q
587,1,2016-01-01 01:28:42,2016-01-01 01:34:47,1,0.7,-73.9845199585,40.7640609741,-73.9749069214,40.7618675232,1,365.0,AR,A
588,2,2016-01-01 01:28:55,2016-01-01 01:36:55,1,1.42,-73.9186553955,40.8194656372,-73.9106140137,40.8144302368,2,480.0,S,S
589,2,2016-01-01 01:28:57,2016-01-01 01:37:40,1,1.64,-73.9876937866,40.7247390747,-73.979057312,40.7443008423,1,523.0,AC,Y
590,1,2016-01-01 01:29:01,2016-01-01 01:43:34,2,2.0,-73.9741134644,40.7648239136,-73.9773483276,40.7846641541,1,873.0,A,I
593,2,2016-01-01 01:29:15,2016-01-01 01:41:18,5,3.07,-73.9853897095,40.7317886353,-73.9834976196,40.7023391724,2,723.0,AT,AS
594,2,2016-01-01 01:29:24,2016-01-01 01:44:25,6,2.74,-73.9772109985,40.7521896362,-73.9749984741,40.7774009705,2,901.0,AD,AV
595,2,2016-01-01 01:29:27,2016-01-01 01:40:55,5,2.94,-73.9446334839,40.8030433655,-73.9784240723,40.786605835,2,688.0,J,I
596,2,2016-01-01 01:29:40,2016-01-01 01:54:45,1,6.57,-74.0056381226,40.7455711365,-73.953163147,40.8224983215,1,1505.0,AG,AL
597,2,2016-01-01 01:30:00,2016-01-01 01:42:50,1,1.01,-73.9985198975,40.7451095581,-73.9893493652,40.7576904297,2,770.0,AP,AA
598,2,2016-01-01 01:30:05,2016-01-01 01:35:01,5,0.68,-74.0039596558,40.7476387024,-73.9950180054,40.7498893738,2,296.0,AG,D
599,2,2016-01-01 01:30:21,2016-01-01 01:39:48,3,2.45,-73.9293060303,40.7681083679,-73.9234619141,40.7435188293,2,567.0,W,L
600,1,2016-01-01 01:30:34,2016-01-01 01:36:25,1,1.5,-73.9646148682,40.7605285645,-73.9786300659,40.7411422729,1,351.0,AK,Y
601,1,2016-01-01 01:30:39,2016-01-01 01:38:10,1,1.5,-73.9612884521,40.7675857544,-73.976348877,40.7543716431,1,451.0,K,AD
602,2,2016-01-01 01:30:45,2016-01-01 01:44:20,5,2.72,-73.9483413696,40.7821960449,-73.9450836182,40.8081436157,2,815.0,C,J
603,1,2016-01-01 01:30:55,2016-01-01 01:42:21,1,2.2,-73.9669189453,40.7725372314,-73.9784622192,40.7459716797,1,686.0,O,Y
604,2,2016-01-01 01:30:57,2016-01-01 01:34:46,2,0.58,-73.9797973633,40.7434616089,-73.9804611206,40.7386817932,1,229.0,Y,Y
605,2,2016-01-01 01:31:04,2016-01-01 01:40:39,1,2.25,-73.9222564697,40.7437515259,-73.9462432861,40.7252807617,1,575.0,L,Z
606,1,2016-01-01 01:31:12,2016-01-01 01:44:39,2,3.2,-73.9898757935,40.7304267883,-73.9927062988,40.6975860596,1,807.0,H,AS
607,2,2016-01-01 01:31:17,2016-01-01 01:36:22,2,0.71,-73.9901885986,40.7436294556,-73.9973220825,40.7418708801,1,305.0,AP,AP
608,2,2016-01-01 01:31:25,2016-01-01 02:11:59,1,8.31,-73.9946517944,40.7553787231,-73.9531707764,40.6713485718,1,2434.0,D,AW
610,1,2016-01-01 01:32:14,2016-01-01 02:10:49,1,7.9,-73.9801635742,40.7417030334,-73.927192688,40.6652908325,1,2315.0,Y,AW
611,2,2016-01-01 01:32:18,2016-01-01 01:40:41,2,1.36,-73.9901733398,40.7404594421,-73.9772872925,40.7498321533,2,503.0,R,AD
612,2,2016-01-01 01:32:41,2016-01-01 01:47:54,4,2.16,-73.9792022705,40.7373008728,-74.0037765503,40.7208709717,2,913.0,Y,X
613,1,2016-01-01 01:32:53,2016-01-01 01:38:33,2,1.5,-74.0111083984,40.6788368225,-73.9912490845,40.6715049744,2,340.0,M,M
614,1,2016-01-01 01:32:58,2016-01-01 02:02:20,1,12.9,-73.9623641968,40.7605133057,-73.8466720581,40.7917327881,2,1762.0,AK,F
615,2,2016-01-01 01:32:58,2016-01-01 01:52:57,1,3.93,-73.9121398926,40.8432350159,-73.9539718628,40.8250579834,2,1199.0,S,AL
616,2,2016-01-01 01:33:00,2016-01-01 01:40:19,1,1.2,-73.9838256836,40.7647666931,-73.9960403442,40.753578186,2,439.0,AR,D
617,2,2016-01-01 01:33:06,2016-01-01 01:52:31,1,8.16,-73.943069458,40.790019989,-73.8218917847,40.8336753845,2,1165.0,J,AI
618,2,2016-01-01 01:33:06,2016-01-01 01:55:07,2,3.55,-73.9882278442,40.7793083191,-74.0082168579,40.7374191284,1,1321.0,AV,Q
619,2,2016-01-01 01:33:12,2016-01-01 01:36:45,1,0.59,-73.981338501,40.7472763062,-73.9841995239,40.7402763367,1,213.0,AO,R
620,2,2016-01-01 01:33:27,2016-01-01 01:40:11,1,1.14,-73.9905700684,40.7349395752,-73.9914474487,40.7228546143,1,404.0,R,AC
621,1,2016-01-01 01:33:28,2016-01-01 01:47:18,1,1.5,-74.0079879761,40.740524292,-73.9863967896,40.7303657532,1,830.0,Q,AT
622,1,2016-01-01 01:33:52,2016-01-01 01:35:58,1,0.7,-74.0058898926,40.7452850342,-73.9984664917,40.7509880066,1,126.0,Q,AG
623,2,2016-01-01 01:33:57,2016-01-01 01:38:54,2,0.73,-73.9774780273,40.7424468994,-73.9870986938,40.7407112122,1,297.0,Y,R
624,1,2016-01-01 01:34:19,2016-01-01 01:46:57,1,3.0,-73.9745254517,40.7833976746,-73.9526138306,40.7765426636,1,758.0,I,AM
625,1,2016-01-01 01:34:21,2016-01-01 01:43:06,2,1.6,-73.9555130005,40.7683982849,-73.9537277222,40.7850418091,2,525.0,K,C
626,1,2016-01-01 01:34:34,2016-01-01 02:06:05,3,4.4,-74.0008163452,40.7391433716,-73.9831161499,40.7843933105,2,1891.0,Q,I
627,1,2016-01-01 01:34:35,2016-01-01 01:41:49,1,1.4,-73.9643325806,40.8022384644,-73.978729248,40.7874031067,1,434.0,AH,I
628,1,2016-01-01 01:34:57,2016-01-01 02:17:51,2,7.8,-73.9982070923,40.7405738831,-73.9418182373,40.812789917,1,2574.0,AP,AL
629,2,2016-01-01 01:35:02,2016-01-01 01:44:39,1,1.32,-73.9884872437,40.7372665405,-73.9863204956,40.7518310547,2,577.0,R,AO
630,2,2016-01-01 01:35:05,2016-01-01 01:47:17,2,2.1,-73.9784622192,40.7247200012,-73.9953689575,40.7440414429,2,732.0,AT,AP
631,2,2016-01-01 01:35:09,2016-01-01 01:53:49,1,4.32,-73.9549484253,40.8048973083,-73.9798660278,40.7544517517,2,1120.0,AH,AD
632,1,2016-01-01 01:35:34,2016-01-01 01:40:47,2,1.0,-73.9424819946,40.7863197327,-73.9546813965,40.7824668884,1,313.0,C,C
633,1,2016-01-01 01:36:26,2016-01-01 01:57:07,1,4.8,-74.0073394775,40.7053718567,-73.9485092163,40.6916313171,2,1241.0,AU,AW
634,2,2016-01-01 01:36:26,2016-01-01 01:46:15,1,2.46,-73.9733428955,40.7798309326,-73.943572998,40.7910881042,2,589.0,I,J
635,2,2016-01-01 01:36:28,2016-01-01 02:02:19,1,4.59,-73.9184265137,40.7587509155,-73.9579467773,40.7140083313,1,1551.0,W,Z
636,2,2016-01-01 01:36:29,2016-01-01 01:40:08,1,0.7,-73.9690322876,40.7908401489,-73.9760284424,40.7862091064,1,219.0,U,I
637,2,2016-01-01 01:36:44,2016-01-01 01:52:48,1,3.51,-73.9574813843,40.8003807068,-73.9304580688,40.8328704834,2,964.0,AH,S
638,2,2016-01-01 01:36:45,2016-01-01 01:57:08,5,5.48,-73.9838485718,40.7360992432,-73.9165496826,40.7491493225,2,1223.0,R,L
639,2,2016-01-01 01:36:56,2016-01-01 02:10:12,2,9.86,-74.002281189,40.7280197144,-73.951385498,40.813583374,1,1996.0,AB,AL
640,2,2016-01-01 01:37:01,2016-01-01 01:43:32,1,1.4,-73.9870529175,40.6721763611,-73.9896316528,40.6863861084,1,391.0,M,AS
641,2,2016-01-01 01:37:06,2016-01-01 01:45:41,5,1.3,-73.9772720337,40.7492027283,-73.967124939,40.7599868774,2,515.0,AD,N
642,1,2016-01-01 01:37:09,2016-01-01 01:55:22,1,4.3,-73.9721298218,40.7562980652,-73.9126586914,40.7681617737,2,1093.0,N,W
643,2,2016-01-01 01:37:10,2016-01-01 02:09:37,3,4.25,-73.9924697876,40.748462677,-73.94896698,40.7817306519,1,1947.0,D,C
644,1,2016-01-01 01:37:31,2016-01-01 01:40:18,1,0.6,-73.9915084839,40.6632003784,-73.9853515625,40.670375824,1,167.0,M,M
645,2,2016-01-01 01:37:46,2016-01-01 01:52:50,2,2.83,-73.9876251221,40.7225074768,-73.9702987671,40.7523956299,1,904.0,AC,N
646,2,2016-01-01 01:37:46,2016-01-01 02:10:53,4,9.46,-73.9702301025,40.6388893127,-73.9841308594,40.7187805176,2,1987.0,AF,AC
647,2,2016-01-01 01:37:56,2016-01-01 01:53:08,6,4.25,-73.9611816406,40.7716751099,-73.9826049805,40.7256546021,1,912.0,O,AT
648,1,2016-01-01 01:37:58,2016-01-01 01:50:15,1,2.2,-73.967300415,40.7562332153,-73.9814300537,40.7735977173,2,737.0,N,AV
649,1,2016-01-01 01:38:01,2016-01-01 02:01:00,1,4.1,-73.9506149292,40.7760543823,-73.925163269,40.7581329346,1,1379.0,AM,W
650,2,2016-01-01 01:38:02,2016-01-01 01:49:56,1,1.6,-73.9910964966,40.761138916,-74.005317688,40.7405700684,1,714.0,P,Q
651,2,2016-01-01 01:38:09,2016-01-01 01:50:45,5,1.8,-73.9929733276,40.7682991028,-73.9944763184,40.7506484985,2,756.0,P,D
652,1,2016-01-01 01:38:13,2016-01-01 01:57:14,4,4.7,-73.9595336914,40.808921814,-73.9778823853,40.7539253235,1,1141.0,AH,AD
653,2,2016-01-01 01:38:19,2016-01-01 01:59:05,3,5.6,-73.9721069336,40.7820892334,-73.9822616577,40.721496582,1,1246.0,I,AC
654,1,2016-01-01 01:38:22,2016-01-01 01:45:37,2,1.4,-73.946685791,40.7811088562,-73.9412841797,40.7976875305,2,435.0,AM,J
655,1,2016-01-01 01:38:53,2016-01-01 01:50:23,2,2.3,-74.0111541748,40.6788673401,-73.981918335,40.6588973999,1,690.0,M,M
656,2,2016-01-01 01:38:54,2016-01-01 01:48:06,1,1.08,-73.9991378784,40.75440979,-74.0017166138,40.7426681519,2,552.0,AG,Q
657,2,2016-01-01 01:38:55,2016-01-01 01:57:13,1,8.35,-73.9861679077,40.7206611633,-73.931022644,40.8117294312,2,1098.0,AC,J
658,2,2016-01-01 01:39:11,2016-01-01 01:43:23,1,1.4,-73.9763870239,40.7857894897,-73.9620285034,40.7964286804,1,252.0,I,AH
659,2,2016-01-01 01:39:13,2016-01-01 01:49:40,1,1.51,-73.9672317505,40.7526283264,-73.9852371216,40.7528686523,2,627.0,N,AA
660,1,2016-01-01 01:39:16,2016-01-01 01:56:26,1,2.7,-73.9621276855,40.770526886,-73.994758606,40.759311676,1,1030.0,O,P
661,2,2016-01-01 01:39:17,2016-01-01 01:51:39,5,3.59,-73.9680404663,40.7555503845,-73.918838501,40.7589302063,2,742.0,N,W
662,2,2016-01-01 01:39:24,2016-01-01 01:53:22,1,2.43,-73.9982299805,40.7452812195,-73.9975967407,40.7193527222,1,838.0,AP,X
663,1,2016-01-01 01:39:26,2016-01-01 01:46:16,3,2.1,-73.9834518433,40.6962547302,-73.9884567261,40.7187080383,1,410.0,AS,AC
664,1,2016-01-01 01:39:32,2016-01-01 01:51:28,2,1.7,-73.9532241821,40.7083778381,-73.9366073608,40.6901397705,2,716.0,Z,AW
665,1,2016-01-01 01:39:32,2016-01-01 01:42:25,1,0.2,-73.9820251465,40.7454872131,-73.982170105,40.7430381775,1,173.0,AO,Y
666,2,2016-01-01 01:39:37,2016-01-01 02:12:00,5,6.95,-73.9934082031,40.7220611572,-73.9562149048,40.7997970581,2,1943.0,X,AH
667,2,2016-01-01 01:39:54,2016-01-01 02:19:52,1,16.24,-74.0059432983,40.7270812988,-73.8483810425,40.7951087952,2,2398.0,AB,F
668,1,2016-01-01 01:39:56,2016-01-01 01:55:21,1,4.9,-73.987197876,40.7184715271,-73.9487915039,40.7716178894,1,925.0,AC,AM
669,2,2016-01-01 01:40:02,2016-01-01 01:58:31,1,3.2,-73.9784698486,40.7360153198,-73.9949798584,40.7561836243,2,1109.0,Y,P
670,2,2016-01-01 01:40:15,2016-01-01 01:58:18,2,3.17,-73.9696121216,40.7634086609,-73.9829864502,40.749710083,2,1083.0,AK,AO
672,1,2016-01-01 01:40:28,2016-01-01 01:52:45,1,1.3,-73.9299316406,40.6960525513,-73.9371566772,40.7105255127,1,737.0,E,Z
673,2,2016-01-01 01:40:29,2016-01-01 01:47:03,1,1.29,-73.972076416,40.7498855591,-73.9839706421,40.7337760925,1,394.0,AD,AT
674,1,2016-01-01 01:40:41,2016-01-01 01:45:52,1,0.7,-74.0112991333,40.7102432251,-74.0051651001,40.7061958313,2,311.0,AU,AU
675,1,2016-01-01 01:40:48,2016-01-01 01:52:43,1,1.7,-73.9851303101,40.7416381836,-73.9767990112,40.762588501,1,715.0,R,A
676,2,2016-01-01 01:40:52,2016-01-01 01:45:53,1,1.26,-73.9696273804,40.7900733948,-73.9538116455,40.7875595093,2,301.0,U,C
677,2,2016-01-01 01:41:50,2016-01-01 02:10:02,1,5.72,-74.0043487549,40.7423820496,-73.9874420166,40.6721382141,2,1692.0,Q,M
678,1,2016-01-01 01:41:57,2016-01-01 02:26:33,2,14.1,-73.9453735352,40.8077774048,-73.8611984253,40.8375740051,2,2676.0,J,AI
679,1,2016-01-01 01:42:03,2016-01-01 01:44:59,1,0.3,-73.988861084,40.7366447449,-73.9869995117,40.7335166931,1,176.0,R,R
680,2,2016-01-01 01:42:07,2016-01-01 02:05:04,1,9.33,-73.9259033203,40.7723693848,-74.009262085,40.7046432495,1,1377.0,W,AU
681,2,2016-01-01 01:42:15,2016-01-01 02:13:54,5,16.43,-73.9915924072,40.7549629211,-73.770942688,40.7805595398,1,1899.0,D,AQ
682,1,2016-01-01 01:42:42,2016-01-01 02:06:02,1,12.2,-73.9729232788,40.7528572083,-73.8100662231,40.8183364868,2,1400.0,AD,AI
683,2,2016-01-01 01:42:43,2016-01-01 01:54:11,1,1.8,-73.9921417236,40.7491760254,-73.9820098877,40.7461051941,2,688.0,D,AO
684,1,2016-01-01 01:42:53,2016-01-01 02:03:15,1,5.5,-73.9768218994,40.7763290405,-73.9194793701,40.7782516479,1,1222.0,AV,W
685,1,2016-01-01 01:43:10,2016-01-01 02:12:25,1,7.4,-73.9804763794,40.7840423584,-74.0022659302,40.7074699402,1,1755.0,I,AU
686,2,2016-01-01 01:43:23,2016-01-01 01:55:18,1,1.25,-73.9986572266,40.7284507751,-73.9905014038,40.7174987793,2,715.0,AB,AC
687,1,2016-01-01 01:44:07,2016-01-01 01:49:33,1,0.9,-73.9762191772,40.7511825562,-73.9787597656,40.7412452698,1,326.0,AD,Y
688,2,2016-01-01 01:44:16,2016-01-01 01:53:58,1,2.71,-73.9735412598,40.7479286194,-73.9511566162,40.779258728,1,582.0,AD,AM
689,1,2016-01-01 01:44:17,2016-01-01 01:52:08,3,1.4,-73.957862854,40.7764091492,-73.9626235962,40.7598953247,2,471.0,O,AK
690,2,2016-01-01 01:44:19,2016-01-01 01:59:11,1,3.04,-73.9925918579,40.7635002136,-73.95337677,40.7713890076,1,892.0,P,AM
691,1,2016-01-01 01:44:39,2016-01-01 01:51:22,1,0.5,-74.0004653931,40.7527122498,-73.9954605103,40.7592773438,1,403.0,AG,P
692,2,2016-01-01 01:44:50,2016-01-01 01:49:19,2,0.94,-73.9792633057,40.7767562866,-73.9773330688,40.7869033813,1,269.0,AV,I
693,1,2016-01-01 01:44:55,2016-01-01 01:56:28,2,3.0,-73.9843292236,40.7371025085,-73.9569091797,40.7690963745,1,693.0,R,K
694,2,2016-01-01 01:44:59,2016-01-01 01:55:06,2,2.14,-73.9899520874,40.7346000671,-73.9703369141,40.7606010437,2,607.0,R,N
695,2,2016-01-01 01:45:20,2016-01-01 01:49:49,2,1.5,-73.9637985229,40.7980308533,-73.9779281616,40.7837104797,2,269.0,AH,I
696,2,2016-01-01 01:45:31,2016-01-01 02:01:14,3,1.55,-74.0043869019,40.7406005859,-73.9844589233,40.7320709229,1,943.0,Q,AT
697,1,2016-01-01 01:45:54,2016-01-01 02:00:12,1,2.5,-73.9952926636,40.7394294739,-73.9685668945,40.7580871582,1,858.0,AP,N
698,2,2016-01-01 01:46:04,2016-01-01 01:57:42,1,0.66,-73.9921188354,40.7539901733,-73.9858627319,40.7619895935,1,698.0,D,AA
699,1,2016-01-01 01:46:08,2016-01-01 01:54:01,1,1.0,-73.9152526855,40.7604255676,-73.91771698,40.7698822021,2,473.0,W,W
700,1,2016-01-01 01:46:21,2016-01-01 02:03:47,4,1.9,-74.0035552979,40.7507820129,-74.0090255737,40.7326087952,1,1046.0,AG,AB
701,2,2016-01-01 01:46:22,2016-01-01 01:58:02,3,4.01,-73.9240875244,40.7698974609,-73.9552459717,40.7717437744,2,700.0,W,K
702,1,2016-01-01 01:46:25,2016-01-01 01:58:59,1,3.0,-73.9802246094,40.7457046509,-73.9507751465,40.7748794556,1,754.0,Y,AM
703,2,2016-01-01 01:46:25,2016-01-01 02:02:35,5,2.95,-73.9594345093,40.6634407043,-73.996673584,40.6469459534,1,970.0,AF,M
704,2,2016-01-01 01:46:30,2016-01-01 01:49:13,1,0.24,-73.951133728,40.7785072327,-73.9534301758,40.7757148743,1,163.0,AM,AM
705,1,2016-01-01 01:46:32,2016-01-01 02:03:19,1,1.9,-73.9927825928,40.7668914795,-73.9774551392,40.7532463074,2,1007.0,P,AD
706,2,2016-01-01 01:46:39,2016-01-01 01:53:17,1,1.64,-73.9504928589,40.6785583496,-73.9520492554,40.6972618103,1,398.0,AW,AW
707,2,2016-01-01 01:46:58,2016-01-01 02:08:08,1,3.52,-73.9924621582,40.7689399719,-73.979019165,40.7347106934,2,1270.0,P,AT
708,2,2016-01-01 01:47:02,2016-01-01 01:54:03,2,0.79,-73.9770965576,40.7453918457,-73.9888916016,40.7481613159,1,421.0,Y,AO
709,2,2016-01-01 01:47:08,2016-01-01 01:56:40,1,2.49,-73.9524002075,40.7725563049,-73.9697875977,40.7947158813,2,572.0,AM,U
710,2,2016-01-01 01:47:16,2016-01-01 01:50:12,1,0.97,-73.9564361572,40.7714347839,-73.9460449219,40.7787361145,2,176.0,K,AM
711,2,2016-01-01 01:47:35,2016-01-01 01:59:05,5,2.34,-73.9643707275,40.7714805603,-73.9756851196,40.7871017456,1,690.0,O,I
712,2,2016-01-01 01:47:38,2016-01-01 01:52:58,2,1.04,-73.9589614868,40.7679977417,-73.9683990479,40.7551002502,1,320.0,K,N
713,2,2016-01-01 01:47:39,2016-01-01 02:09:14,1,4.77,-73.9794769287,40.7863311768,-73.9886779785,40.7341384888,2,1295.0,I,R
714,2,2016-01-01 01:47:46,2016-01-01 02:08:51,5,1.8,-73.9733047485,40.7608680725,-73.9902572632,40.7759819031,2,1265.0,A,AV
715,1,2016-01-01 01:48:07,2016-01-01 01:53:20,1,1.2,-73.9972076416,40.7221374512,-73.9882659912,40.7376556396,1,313.0,X,R
716,2,2016-01-01 01:48:18,2016-01-01 02:30:37,1,11.24,-73.9803619385,40.7665901184,-74.0025634766,40.6491889954,1,2539.0,AR,M
717,2,2016-01-01 01:48:31,2016-01-01 01:58:07,1,2.61,-73.9613342285,40.7716293335,-73.9852981567,40.7387161255,1,576.0,O,R
718,1,2016-01-01 01:48:31,2016-01-01 01:50:23,1,0.5,-73.9800338745,40.7433509827,-73.9769134521,40.749584198,1,112.0,Y,AD
719,1,2016-01-01 01:48:34,2016-01-01 01:58:34,1,1.8,-73.9850463867,40.768825531,-74.001411438,40.7462844849,1,600.0,AR,AG
720,2,2016-01-01 01:48:38,2016-01-01 02:04:35,4,3.25,-73.9450836182,40.8287010193,-73.9474182129,40.7965126038,2,957.0,AL,J
721,1,2016-01-01 01:48:42,2016-01-01 02:02:42,1,3.1,-73.9575424194,40.7295684814,-73.9153366089,40.7433128357,1,840.0,Z,L
722,2,2016-01-01 01:48:46,2016-01-01 02:04:56,3,4.51,-73.9888839722,40.7218055725,-73.956489563,40.7774353027,2,970.0,AC,O
723,1,2016-01-01 01:48:46,2016-01-01 02:01:58,1,1.9,-73.9958190918,40.743976593,-73.9760055542,40.7285728455,1,792.0,AP,AT
724,1,2016-01-01 01:48:49,2016-01-01 02:09:55,1,4.4,-73.9554443359,40.7642936707,-73.9904708862,40.7207679749,2,1266.0,K,AC
725,1,2016-01-01 01:49:07,2016-01-01 01:55:29,1,0.7,-73.9611053467,40.7608146667,-73.9738845825,40.7643241882,2,382.0,AK,A
726,2,2016-01-01 01:49:08,2016-01-01 01:59:36,1,1.46,-73.9848709106,40.7519683838,-73.9817504883,40.7407875061,2,628.0,AO,Y
727,2,2016-01-01 01:49:20,2016-01-01 01:57:39,5,1.45,-73.9706420898,40.7589187622,-73.9827194214,40.7411651611,2,499.0,N,Y
728,1,2016-01-01 01:49:31,2016-01-01 01:58:31,1,2.0,-73.9881362915,40.7697372437,-73.974357605,40.7938117981,1,540.0,AR,U
729,2,2016-01-01 01:49:43,2016-01-01 01:59:27,5,0.92,-73.9781799316,40.7250289917,-73.9798278809,40.7350196838,2,584.0,AT,AT
730,1,2016-01-01 01:49:48,2016-01-01 01:57:34,1,1.4,-73.8836364746,40.7556838989,-73.869140625,40.7504768372,2,466.0,AJ,AJ
731,2,2016-01-01 01:49:58,2016-01-01 02:10:05,2,5.13,-73.9543533325,40.787399292,-74.0083312988,40.7489318848,1,1207.0,C,AG
732,2,2016-01-01 01:50:04,2016-01-01 02:00:23,1,1.81,-73.9364852905,40.8086013794,-73.9449386597,40.7873573303,2,619.0,J,C
733,1,2016-01-01 01:50:08,2016-01-01 02:00:09,3,1.6,-73.9975509644,40.7418632507,-73.9958343506,40.7597503662,2,601.0,AP,P
734,2,2016-01-01 01:50:16,2016-01-01 02:10:00,2,4.61,-73.9969863892,40.7416763306,-73.9516143799,40.777015686,1,1184.0,AP,AM
735,1,2016-01-01 01:50:23,2016-01-01 02:05:17,1,2.7,-73.9923858643,40.7246818542,-73.9918670654,40.7545051575,2,894.0,H,D
736,2,2016-01-01 01:50:32,2016-01-01 02:17:08,1,8.84,-73.9788970947,40.7239608765,-73.8759613037,40.7564888,1,1596.0,AT,AJ
737,2,2016-01-01 01:50:53,2016-01-01 01:56:20,3,0.9,-73.9490432739,40.7122612,-73.9437637329,40.7211952209,2,327.0,Z,Z
738,2,2016-01-01 01:51:03,2016-01-01 02:10:26,1,2.22,-73.9905776978,40.7625617981,-73.9590759277,40.7608070374,1,1163.0,P,K
739,1,2016-01-01 01:51:04,2016-01-01 02:13:42,1,5.4,-73.9770889282,40.7498474121,-73.913192749,40.7661247253,2,1358.0,AD,W
740,2,2016-01-01 01:51:13,2016-01-01 02:03:56,2,3.75,-73.9668045044,40.8043251038,-73.9400787354,40.8471679688,2,763.0,AH,S
741,2,2016-01-01 01:51:16,2016-01-01 02:34:17,1,13.61,-73.9702606201,40.7841110229,-73.9794082642,40.650100708,2,2581.0,I,AF
742,2,2016-01-01 01:51:17,2016-01-01 02:06:07,2,1.19,-73.968788147,40.7584037781,-73.9851837158,40.7676048279,2,890.0,N,AR
